existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JJPEG9,6S2A3566.jpg,right,0.8291411810433797,6S2A8718_TDYSAF1,right
JJPEG9,6S2A3567.jpg,right,0.9340078991246744,6S2A8718_TDYSAF1,right
JJPEG9,6S2A3569.jpg,right,0.8608960807981737,6S2A8718_TDYSAF1,right
JJPEG9,6S2A3570.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG9,6S2A3571.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG9,6S2A3572.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG9,6S2A3573.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG9,6S2A3574.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG9,6S2A3575.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG30,6S2A1665.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG30,6S2A1666.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG30,6S2A1668.jpg,right,0.8837005906428015,6S2A8718_TDYSAF1,right
JPEG30,6S2A1671.jpg,right,0.8890441242199794,6S2A8718_TDYSAF1,right
JPEG30,6S2A1672.jpg,right,0.9019164496217132,6S2A8718_TDYSAF1,right
JPEG30,6S2A1674.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG30,6S2A1675.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG30,6S2A1676.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG30,6S2A1677.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG30,6S2A1678.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1681.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1682.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1683.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1684.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1685.jpg,right,0.8895121527622327,6S2A8718_TDYSAF1,right
JPEG31,6S2A1686.jpg,right,0.8331453715703365,6S2A8718_TDYSAF1,right
JPEG31,6S2A1687.jpg,right,0.8505830619635559,6S2A8718_TDYSAF1,right
JPEG31,6S2A1688.jpg,right,0.8704162071849928,6S2A8718_TDYSAF1,right
JPEG31,6S2A1689.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1690.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1693.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1694.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1695.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1696.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1697.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG31,6S2A1698.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1701.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1702.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1703.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1704.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1705.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
