existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JJPEG8,6S2A3556.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3557.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3558.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3559.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3560.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3561.jpg,left,0.7925530482887708,6S2A2887_JJPEG10,left
JJPEG9,6S2A3564.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG9,6S2A3567.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG9,6S2A3569.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG9,6S2A3570.jpg,left,0.7916864623069128,6S2A2887_JJPEG10,left
JJPEG9,6S2A3571.jpg,left,0.905187555505687,6S2A2887_JJPEG10,left
JJPEG9,6S2A3572.jpg,left,0.8823733951684791,6S2A2887_JJPEG10,left
JJPEG9,6S2A3573.jpg,left,0.7959430438933635,6S2A2887_JJPEG10,left
JJPEG9,6S2A3574.jpg,left,0.8339264672815159,6S2A2887_JJPEG10,left
JJPEG9,6S2A3575.jpg,left,0.7699484312604207,6S2A2887_JJPEG10,left
JPEG30,6S2A1665.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG30,6S2A1666.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG30,6S2A1668.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG30,6S2A1671.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG30,6S2A1672.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG30,6S2A1674.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG30,6S2A1675.jpg,left,0.8437524934601147,6S2A2887_JJPEG10,left
JPEG30,6S2A1676.jpg,left,0.8723216582418405,6S2A2887_JJPEG10,left
JPEG30,6S2A1677.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG30,6S2A1678.jpg,left,0.8355845588914499,6S2A2887_JJPEG10,left
JPEG31,6S2A1681.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1682.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1683.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1684.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1685.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1686.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1687.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1688.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1689.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1690.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG31,6S2A1693.jpg,left,0.7696754216083938,6S2A2887_JJPEG10,left
JPEG31,6S2A1695.jpg,left,0.8164777846149491,6S2A2887_JJPEG10,left
JPEG31,6S2A1696.jpg,left,0.7700680455265428,6S2A2887_JJPEG10,left
JPEG31,6S2A1697.jpg,left,0.766548641646276,6S2A2887_JJPEG10,left
JPEG31,6S2A1698.jpg,left,0.7939544072550825,6S2A2887_JJPEG10,left
JPEG32,6S2A1701.jpg,left,0.8755971550646586,6S2A2887_JJPEG10,left
JPEG32,6S2A1702.jpg,left,0.8586990760561083,6S2A2887_JJPEG10,left
JPEG32,6S2A1703.jpg,left,0.8001947080411583,6S2A2887_JJPEG10,left
JPEG32,6S2A1704.jpg,left,0.8528636357376418,6S2A2887_JJPEG10,left
JPEG32,6S2A1705.jpg,left,0.8040555124402807,6S2A2887_JJPEG10,left
JPEG32,6S2A1706.jpg,left,0.8116330528152236,6S2A2887_JJPEG10,left
JPEG32,6S2A1707.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG32,6S2A1708.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG32,6S2A1709.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG32,6S2A1710.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG32,6S2A1711.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG32,6S2A1712.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG32,6S2A1713.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG32,6S2A1715.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG32,6S2A1716.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG32,6S2A1717.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG33,6S2A1718.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG33,6S2A1719.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG33,6S2A1723.jpg,left,0.8161694669117269,6S2A2887_JJPEG10,left
JPEG33,6S2A1724.jpg,left,0.6622048745131895,6S2A2887_JJPEG10,left
JPEG33,6S2A1725.jpg,left,0.7158784430790319,6S2A2887_JJPEG10,left
JPEG33,6S2A1727.jpg,left,0.6510277501761461,6S2A2887_JJPEG10,left
JPEG33,6S2A1728.jpg,left,0.6257814078339095,6S2A2887_JJPEG10,left
JPEG33,6S2A1729.jpg,left,0.7259776051520964,6S2A2887_JJPEG10,left
JPEG33,6S2A1731.jpg,front,-9999.0,6S2A2887_JJPEG10,left
