existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JPEG30,6S2A1672.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG30,6S2A1674.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG30,6S2A1675.jpg,left,0.8266210936679685,6S2A8827_DVMC2,left
JPEG30,6S2A1676.jpg,left,0.8560919319391412,6S2A8827_DVMC2,left
JPEG30,6S2A1677.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG30,6S2A1678.jpg,left,0.8252350563488166,6S2A8827_DVMC2,left
JPEG31,6S2A1681.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1682.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1683.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1684.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1685.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1686.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1687.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1688.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1689.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1690.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG31,6S2A1693.jpg,left,0.7932511249129779,6S2A8827_DVMC2,left
JPEG31,6S2A1695.jpg,left,0.8208061619433208,6S2A8827_DVMC2,left
JPEG31,6S2A1696.jpg,left,0.7723061680487918,6S2A8827_DVMC2,left
JPEG31,6S2A1697.jpg,left,0.7636291008551422,6S2A8827_DVMC2,left
JPEG31,6S2A1698.jpg,left,0.805922788870995,6S2A8827_DVMC2,left
JPEG32,6S2A1701.jpg,left,0.8919647377356136,6S2A8827_DVMC2,left
JPEG32,6S2A1702.jpg,left,0.8633107417297924,6S2A8827_DVMC2,left
JPEG32,6S2A1703.jpg,left,0.8238604833158226,6S2A8827_DVMC2,left
JPEG32,6S2A1704.jpg,left,0.8576981695201005,6S2A8827_DVMC2,left
JPEG32,6S2A1705.jpg,left,0.7969341193817608,6S2A8827_DVMC2,left
JPEG32,6S2A1706.jpg,left,0.8098745212388558,6S2A8827_DVMC2,left
JPEG32,6S2A1707.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG32,6S2A1708.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG32,6S2A1709.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG32,6S2A1710.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG32,6S2A1711.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG32,6S2A1712.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG32,6S2A1713.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG32,6S2A1715.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG32,6S2A1716.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG32,6S2A1717.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG33,6S2A1718.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG33,6S2A1719.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG33,6S2A1723.jpg,left,0.811358957471098,6S2A8827_DVMC2,left
JPEG33,6S2A1724.jpg,left,0.666725590477572,6S2A8827_DVMC2,left
JPEG33,6S2A1725.jpg,left,0.7153935390462038,6S2A8827_DVMC2,left
JPEG33,6S2A1727.jpg,left,0.6649889092941232,6S2A8827_DVMC2,left
JPEG33,6S2A1728.jpg,left,0.6194610246378438,6S2A8827_DVMC2,left
JPEG33,6S2A1729.jpg,left,0.713651993560724,6S2A8827_DVMC2,left
JPEG33,6S2A1731.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG33,6S2A1732.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG33,6S2A1736.jpg,left,0.8498554594920815,6S2A8827_DVMC2,left
JPEG33,6S2A1737.jpg,left,0.8596812503981034,6S2A8827_DVMC2,left
JPEG34,6S2A1749.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG34,6S2A1752.jpg,left,0.6402032563842961,6S2A8827_DVMC2,left
JPEG34,6S2A1753.jpg,left,0.7347173759136265,6S2A8827_DVMC2,left
JPEG34,6S2A1754.jpg,left,0.7717104237345279,6S2A8827_DVMC2,left
JPEG34,6S2A1755.jpg,left,0.7045790417009803,6S2A8827_DVMC2,left
JPEG34,6S2A1756.jpg,left,0.6902922531740634,6S2A8827_DVMC2,left
JPEG34,6S2A1757.jpg,left,0.7085284495639981,6S2A8827_DVMC2,left
JPEG34,6S2A1758.jpg,left,0.7605991156959124,6S2A8827_DVMC2,left
JPEG34,6S2A1759.jpg,left,0.7612268003643363,6S2A8827_DVMC2,left
JPEG34,6S2A1764.jpg,left,0.8812807696418828,6S2A8827_DVMC2,left
JPEG34,6S2A1765.jpg,left,0.852649315989013,6S2A8827_DVMC2,left
JPEG34,6S2A1766.jpg,left,0.8406788281710642,6S2A8827_DVMC2,left
JPEG34,6S2A1767.jpg,left,0.8049198754041424,6S2A8827_DVMC2,left
JPEG34,6S2A1768.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG34,6S2A1769.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG34,6S2A1772.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG34,6S2A1773.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG35,IMG_6578.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG35,IMG_6580.jpg,right,-9999.0,6S2A8827_DVMC2,left
